IN,year,expenditures,income,income_log,contributions,dfpa,djpa,founded,age_log,development,education,environment,humanitarian,health,numpart,numpart_log,depth,breadth,partnerships,agreements,monitoring,capacity,design,implementation,financial,un_system,wb_group,scope,ppp,gdp_ratio,memnum_log,idealpoint,pol_avg,geo_hhi,aus_results,aus_multi,aus_strategic,aus_cost,aus_pi,den_eff,den_innov,den_risk,den_comp,den_reform,den_1_pi,den_fin,den_cont,den_2_pi,mop_off,mop_scci,mop_ra,mop_cets,mop_rf,mop_ar,mop_rde,mop_sr,mop_1_pi,mop_pdr,mop_ctfr,mop_cpfr,mop_rad,mop_lamp,mop_fa,mop_upi,mop_mhr,mop_pop,mop_exr,mop_ppi,mop_dll,mop_2_pi,net_strategy,net_governance,net_hrm,net_financial,net_results,net_focus,net_1_pi,net_2_pi,swe_internal,swe_external,swe_pi,uk_critint,uk_results,uk_cost,uk_poor,uk_strategic,uk_financial,uk_1_pi,uk_comp,uk_geo,uk_hr,uk_risk,uk_fraud,uk_efficiency,uk_2_pi,mop_pi,den_pi,net_pi,uk_pi,avg_pi,time_trend,time_trend2,income_log
UNICEF,2016,5447.851,4883.698,8.493657999,4757.301,4.427789318,3,1946,4.262679877,0,1,0,1,1,65,4.189654742,1,1,4.189654742,0,1,1,1,1,0,1,0,2,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74,2.97,3.68,3.6,2.8,2.9,1.5,1.5,0.479523168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5,2.5,NA,NA,NA,NA,3.5,3.5,2.5,3,3,2.5,0.495039065,0.479523168,NA,NA,0.495039065,0.487281116,9,81,8.493657999
UNICEF,2017,5863.433,6576.744,8.791295069,6430.999,4.309493113,3,1946,4.276666119,0,1,0,1,1,65,4.189654742,1,1,4.189654742,0,1,1,1,1,0,1,0,2,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,3,NA,NA,0.179031707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179031707,NA,0.179031707,10,100,8.791295069
UNIDO,2011,246.35059,354.55824,5.87087262,351.57767,2.281461317,3.5,1966,3.828641396,1,0,0,0,0,14,2.708050201,0.785714286,0.5,1.063876865,1,0,1,0,0,0,1,0,1,0,0.231647591,5.147494477,0.597005754,3.953333333,1408.08204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,-1.185873898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.185873898,-1.185873898,4,16,5.87087262
UNIDO,2013,330.3518707,277.2708825,5.624994944,262.4354936,2.48194556,3.5,1966,3.871201011,1,0,0,0,0,14,2.708050201,0.785714286,0.5,1.063876865,1,0,1,0,0,0,1,0,1,0,0.258937428,5.129898715,0.611257566,3.965986395,1449.286139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,-1.185873898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.185873898,-1.185873898,6,36,5.624994944
UNIDO,2015,278.6350905,331.5528945,5.803787358,325.9729339,2.357824344,3.5,1966,3.912023005,1,0,0,0,0,14,2.708050201,0.785714286,0.5,1.063876865,1,0,1,0,0,0,1,0,1,0,0.287956816,5.117993812,0.594012259,3.917241379,1467.76406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,2,NA,NA,-2.286656259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.286656259,NA,-2.286656259,8,64,5.803787358
UNIDO,2017,346.614787,340.26512,5.829725078,336.9655009,2.376013632,3.5,1966,3.951243719,1,0,0,0,0,14,2.708050201,0.785714286,0.5,1.063876865,1,0,1,0,0,0,1,0,1,0,0.298567504,5.111987788,0.586219935,3.839160839,1476.409089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,3,NA,NA,-0.901491581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.901491581,NA,-0.901491581,10,100,5.829725078
UNITAID,2011,204.1075,308.9855,5.73329435,303.836,3.049578323,2.6,2006,1.791759469,0,0,0,0,1,17,2.890371758,0.882352941,0.5,1.275164011,0,0,0,0,0,1,1,0,1,1,0.317139626,3.401197382,0.457461998,4.862068966,4506.539834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,2,2,0.724250105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724250105,0.724250105,4,16,5.73329435
UNITAID,2013,152.447152,283.356,5.646704058,279.668,3.054135615,2.6,2006,2.079441542,0,0,0,0,1,17,2.890371758,0.882352941,0.5,1.275164011,0,0,0,0,0,1,1,0,1,1,0.314314915,3.401197382,0.513619381,4.931034483,4506.539834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,2,2,0.724250105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724250105,0.724250105,6,36,5.646704058
UNITAID,2016,154.948,137.118,4.920841869,132.65,3.107971428,2.6,2006,2.397895273,0,0,0,0,1,18,2.944438979,0.833333333,0.5,1.226849575,0,0,0,0,0,1,1,0,1,1,0.262232149,3.401197382,0.585078007,5.068965517,4506.539834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,NA,NA,NA,NA,3,3.5,3,3,2.5,3,0.119224819,NA,NA,NA,0.119224819,0.119224819,9,81,4.920841869
UNMAS,2012,172.970635,172.970635,5.15312184,172,2.083563855,2,1997,2.772588722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,3,3,1,2,-0.880423903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.880423903,5,25,5.15312184
UNODC,2008,248.01765,273.9601855,5.612982787,266.2936495,1.221696132,3,1997,2.48490665,0,0,0,0,1,14,2.708050201,0.285714286,0.25,0.193432157,0,1,1,0,0,0,1,0,2,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,-2.107078966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.107078966,1,1,5.612982787
UNODC,2010,245.555084,282.361374,5.643187719,277.0929915,1.209922946,3,1997,2.63905733,0,0,0,0,1,13,2.63905733,0.307692308,0.25,0.20300441,0,1,1,0,0,0,1,0,2,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,-2.107078966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.107078966,3,9,5.643187719
UNODC,2011,245.555084,282.361374,5.643187719,277.0929915,1.209922946,3,1997,2.708050201,0,0,0,0,1,12,2.564949357,0.333333333,0.25,0.21374578,0,1,1,0,0,0,1,0,2,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,-2.107078966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.107078966,4,16,5.643187719
UNODC,2012,261.628,338.4665,5.824425121,334.067,1.239485833,3,1997,2.772588722,0,0,0,0,1,12,2.564949357,0.333333333,0.25,0.21374578,0,1,1,0,0,0,1,0,2,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,2,3,2,2,-0.791435789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.791435789,5,25,5.824425121
UNODC,2013,261.628,338.4665,5.824425121,334.067,1.239485833,3,1997,2.833213344,0,0,0,0,1,12,2.564949357,0.333333333,0.25,0.21374578,0,1,1,0,0,0,1,0,2,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,3,3,-1.863980216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,-0.141669802,-0.247094619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.863980216,-0.388764421,NA,-1.126372318,6,36,5.824425121
UNODC,2015,278.919,275.156,5.61733821,267.696,1.333986108,3,1997,2.944438979,0,0,0,0,1,12,2.564949357,0.333333333,0.25,0.21374578,0,1,1,0,0,0,1,0,2,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,-0.247094619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.247094619,NA,-0.247094619,8,64,5.61733821
UNODC,2017,308.703,392.085,5.971478653,371.856,1.241969566,3,1997,3.044522438,0,0,0,0,1,12,2.564949357,0.333333333,0.25,0.21374578,0,1,1,0,0,0,1,0,2,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,3,NA,NA,0.030218452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030218452,NA,0.030218452,10,100,5.971478653
UNRWA,2010,960.4110665,926.5394715,6.831456648,885.551483,3.305520476,4,1949,4.127134385,0,0,0,0,0,23,3.17805383,0.739130435,0.5,1.174498155,0,1,1,0,0,0,1,0,1,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,2.118810859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.118810859,3,9,6.831456648
UNRWA,2011,960.4110665,926.5394715,6.831456648,885.551483,3.332307733,4,1949,4.143134726,0,0,0,0,0,24,3.218875825,0.708333333,0.5,1.140018521,0,1,1,0,0,0,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.485,3.865,3.915,3.37,3.845,4.42,3.305,4.04,4.78,3.385,3.645,3.155,-1.802650846,3,3,3,2,3,4,-0.173012874,-0.62417851,4,6,2.118810859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.802650846,NA,-0.797191384,NA,-0.16034379,4,16,6.831456648
UNRWA,2012,991.592,980.951,6.888522509,956.38,3.311566184,4,1949,4.158883083,0,0,0,0,0,24,3.218875825,0.708333333,0.5,1.140018521,0,1,1,0,0,0,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,3,3,3,2,0.305698534,2,1,2,1,1,-2.052839626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.052839626,NA,NA,-0.873570546,5,25,6.888522509
UNRWA,2013,1118.459,1186.812,7.079026,1166.964,3.28134468,4,1949,4.17438727,0,0,0,0,0,26,3.295836866,0.653846154,0.5,1.077485129,0,1,1,0,0,0,1,0,1,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1.5,4,-2.728436607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,4,-0.173012874,-0.62417851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.728436607,-0.797191384,NA,-1.762813996,6,36,7.079026
UNRWA,2015,1333.775,1243.86,7.125974727,1209.859,3.242403689,4,1949,4.204692619,0,0,0,0,0,28,3.36729583,0.607142857,0.5,1.022214806,0,1,1,0,0,0,1,0,1,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,4,NA,NA,0.846415246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846415246,NA,0.846415246,8,64,7.125974727
UNRWA,2017,1310.444,1238.892,7.121972711,1207.44,3.203653429,4,1949,4.234106505,0,0,0,0,0,30,3.433987204,0.566666667,0.5,0.972963041,0,1,1,0,0,0,1,0,1,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,4,NA,NA,0.89545768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89545768,NA,0.89545768,10,100,7.121972711
UNRWA,2018,1190.223,1295.237,7.166448969,1261.076,3.215046973,4,1949,4.248495242,0,0,0,0,0,30,3.433987204,0.566666667,0.5,0.972963041,0,1,1,0,0,0,1,0,1,0,0.205717502,5.247024072,0.70190774,4.208860759,1259.021183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29,2.39,3.22,3.11,3.24,2.1,2.5,2.835714286,0.574249396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.574249396,NA,NA,NA,0.574249396,11,121,7.166448969
UNW,2008,118.848,215.333,5.372185667,204.377,2.122697593,1,1976,3.496507561,1,0,0,0,1,14,2.708050201,0.428571429,0.5,0.580296472,1,1,1,0,0,0,1,0,1,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,-1.339991214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.339991214,1,1,5.372185667
UNW,2010,202.034,180.179,5.193950801,171.189,2.1786531,1,1976,3.555348061,1,0,0,0,1,16,2.833213344,0.375,0.5,0.531227502,1,1,1,0,0,0,1,0,1,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,-1.339991214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.339991214,3,9,5.193950801
UNW,2011,199.265,446.844,6.10220954,234.133,2.579769848,1,1976,3.583518938,1,0,0,0,1,16,2.833213344,0.375,0.5,0.531227502,1,1,1,0,0,0,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,-1.339991214,2,1,2,2,2,2,-1.936919128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.936919128,-1.638455171,4,16,6.10220954
UNW,2013,264.105,288.505,5.664712417,283.427,2.169973117,1,1976,3.63758616,1,0,0,0,1,17,2.890371758,0.352941176,0.5,0.510065604,1,1,1,0,0,0,1,0,1,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,3,3,-0.912966909,-0.950534015,NA,NA,NA,2,2,2,2,2,2,-1.560095787,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.863500924,-1.560095787,-1.711798355,6,36,5.664712417
UNW,2014,270.538,332.888,5.807806097,330.475,2.164035195,1,1976,3.663561646,1,0,0,0,1,17,2.890371758,0.352941176,0.5,0.510065604,1,1,1,0,0,0,1,0,1,0,0.205760981,5.247024072,0.750336014,4.246835443,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.175,4.365,4,3.17,4.065,4.76,4.7,4.54,5,4.88,4.04,4.065,0.142605779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142605779,NA,NA,NA,0.142605779,7,49,5.807806097
UNW,2015,314.974,318.988,5.765153485,314.485,2.186035014,1,1976,3.688879454,1,0,0,0,1,18,2.944438979,0.333333333,0.5,0.49073983,1,1,1,0,0,0,1,0,1,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,3,NA,NA,0.030218452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030218452,NA,0.030218452,8,64,5.765153485
UNW,2016,340.041,334.569,5.812843136,327.353,2.15633104,1,1976,3.713572067,1,0,0,0,1,18,2.944438979,0.333333333,0.5,0.49073983,1,1,1,0,0,0,1,0,1,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2.5,2,NA,NA,NA,NA,3,2,2,2,3,2,-1.382352129,NA,NA,NA,-1.382352129,-1.382352129,9,81,5.812843136
UNW,2017,338.615,378.25,5.935555353,368.964,2.258612972,1,1976,3.737669618,1,0,0,0,1,19,2.995732274,0.315789474,0.5,0.473010359,1,1,1,0,0,0,1,0,1,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,NA,NA,0.326489796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326489796,NA,0.326489796,10,100,5.935555353
UNW,2018,380.26,404.718,6.003190528,392.327,2.255759414,1,1976,3.761200116,1,0,0,0,1,19,2.995732274,0.315789474,0.5,0.473010359,1,1,1,0,0,0,1,0,1,0,0.205717502,5.247024072,0.70190774,4.208860759,1259.021183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.47,2.49,2.89,2.38,2.21,1,1.83,-1.170269893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.170269893,NA,NA,NA,-1.170269893,11,121,6.003190528
WB,2008,5091,14475,9.580178302,5295,4.009196891,3.5,1944,4.17438727,1,0,0,0,0,63,4.158883083,0.920634921,1,3.828812997,0,0,1,1,1,1,1,1,1,0,0.237309874,5.209486153,0.702499651,4.006493506,1294.327939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,3.652986361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.652986361,1,1,9.580178302
WB,2010,7133,15587,9.654192512,8731,3.814853724,3.5,1944,4.204692619,1,0,0,0,0,65,4.189654742,0.892307692,1,3.738461154,0,0,1,1,1,1,1,1,1,0,0.216777864,5.220355825,0.724323523,4.070512821,1274.304797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,3.652986361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.652986361,3,9,9.654192512
WB,2011,7787,14286,9.567035316,7808,3.828450931,3.5,1944,4.219507705,1,0,0,0,0,68,4.234106505,0.852941176,1,3.611443783,0,0,1,1,1,1,1,1,1,0,0.204954215,5.220355825,0.708112248,4.329032258,1274.304797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,3,3,0.654639563,0.649914723,6,6,3.652986361,4,3,3,4,3,3,1.812519418,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.304554286,1.812519418,2.256686689,4,16,9.567035316
WB,2012,10015,18777,9.840387996,9648,3.861179901,3.5,1944,4.234106505,1,0,0,0,0,68,4.234106505,0.852941176,1,3.611443783,0,0,1,1,1,1,1,1,1,0,0.202371252,5.220355825,0.710293381,4.251612903,1274.304797,3,4,3,3,1.101177039,3,3,3,3,3,0.915250966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.35,4.72,4.79,4.87,3.995,5.34,4.705,4.55,4.82,4.88,4.115,4.75,1.582374997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.582374997,0.915250966,NA,NA,1.199601001,5,25,9.840387996
WB,2013,6956,15023,9.617337639,9601,3.735913266,3.5,1944,4.248495242,1,0,0,0,0,68,4.234106505,0.852941176,1,3.611443783,0,0,1,1,1,1,1,1,1,0,0.203701761,5.225746674,0.726976233,4.403846154,1289.506173,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,5,5,0.89130258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,3,3,0.654639563,0.649914723,NA,NA,NA,4,3,3,4,3,3,1.812519418,NA,NA,NA,NA,NA,NA,NA,NA,0.89130258,1.304554286,1.812519418,1.336125428,6,36,9.617337639
WB,2015,7878,15401,9.642187721,9191,3.77822057,3.5,1944,4.276666119,1,0,0,0,0,72,4.290459441,0.805555556,1,3.456203439,0,0,1,1,1,1,1,1,1,0,0.20973258,5.225746674,0.740901234,4.452229299,1289.506173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,4,NA,NA,0.703573688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.703573688,NA,0.703573688,8,64,9.642187721
